Customer ID,Full Name,Date of Birth,Gender,Annual Income,Previous Investment Experience,Amount to Invest,Expected Rate of Return,Term of Investment,Retirement Goals,Employment Type,Investor Type,Investor Type Encoded,Cluster,Cluster Label
478fb1e7-8a5f-44db-8f03-70ce03978f5c,Dr. Erica Bradley,1960-11-06,Female,1466105,No,381518,>10%,Long Term,Securing a comfortable retirement,Employed,Moderate,1,0,M
6b24a82c-8677-4c35-8e71-a5e28ec9cda8,Colton Stewart,1963-05-10,Female,438714,Yes,278196,>10%,Short Term,Saving for vacation,Self-Employed,Aggressive,2,1,H
c8c6ab76-4417-4733-a454-92126de84830,Kevin Moreno,1969-11-11,Other,1341778,Yes,260867,<5%,Long Term,Investing in a business venture,Self-Employed,Moderate,1,0,M
e7e3285c-4225-4df5-9b63-7716a392cb73,Angela Sanders,1976-02-11,Male,1904834,No,398113,>10%,Medium Term,Saving for children's education,Employed,Aggressive,2,1,H
fda8e9a5-1b81-4098-8782-a9bef45b7eb6,Michael Bates,1999-04-02,Other,901578,Yes,219615,>10%,Long Term,Building an emergency fund,Unemployed,Aggressive,2,1,H
44e72bab-0376-4c47-bcf9-7d9f069b2f2f,Diane Wong,1964-09-26,Female,1210723,Yes,334694,5-10%,Long Term,Building an emergency fund,Retired,Moderate,1,0,M
74de1a92-c72a-48c1-936f-5c4c1eb51dd3,Brianna Sherman,1968-01-02,Female,1660609,Yes,29966,>10%,Short Term,Saving for vacation,Retired,Aggressive,2,1,H
6e0eeeef-8a3c-459d-8eb7-22621671d16f,Kirk Mcclain,2000-05-25,Male,398034,Yes,380135,<5%,Medium Term,Saving for children's education,Unemployed,Aggressive,2,1,H
e508628f-980a-4243-a4e1-2d11778e5718,Cynthia Ryan,2001-06-23,Male,1384370,Yes,317873,5-10%,Long Term,Securing a comfortable retirement,Employed,Aggressive,2,1,H
9c28babe-7336-4c08-91c0-00d24d50ed04,Sabrina Moore,1999-08-08,Male,1484201,Yes,176637,5-10%,Short Term,Saving for children's education,Employed,Aggressive,2,1,H
83cd77ec-0b91-4fa3-8736-472039ed9f79,Brian Crane,1994-01-28,Female,1463575,Yes,161873,5-10%,Short Term,Securing a comfortable retirement,Employed,Aggressive,2,1,H
01b649a7-23ab-4f36-a268-d6fe348ff0ce,Kimberly Johnson,1996-06-26,Other,755876,No,229553,<5%,Short Term,Building an emergency fund,Self-Employed,Moderate,1,0,M
068812bd-e316-41e9-be35-4625d55fd0dd,Allison Townsend,1964-12-03,Other,603551,Yes,496854,5-10%,Short Term,Paying off college debt,Unemployed,Aggressive,2,1,H
99187110-9aa1-44be-97fc-a9c1c71cdfb4,Michelle Johnson,2000-03-29,Other,1672969,Yes,83068,<5%,Long Term,Paying off college debt,Unemployed,Aggressive,2,1,H
0dc6a8c0-5228-496e-bb66-b57cc79450ee,Tamara Garrison,1977-01-21,Other,1107266,Yes,35242,<5%,Short Term,Paying off college debt,Employed,Aggressive,2,1,H
213fcac3-4034-4624-8aec-af65a44a25a3,Steven Roth,1975-12-10,Other,1903864,No,389762,<5%,Medium Term,Saving for vacation,Retired,Moderate,1,0,M
e2dbb8a9-0c18-4e88-bc37-8710ef7530b1,Jill Bates,1997-06-05,Male,1826287,No,125733,<5%,Medium Term,Investing in a business venture,Self-Employed,Moderate,1,0,M
2cd7f453-517c-48d0-8f93-bda0b02896d3,Crystal Phillips,1978-11-18,Male,512795,No,439463,<5%,Short Term,Securing a comfortable retirement,Retired,Moderate,1,0,M
ac760b1b-0420-4264-a9a9-dee9533b27d1,Tina White,1977-08-24,Female,655518,Yes,312434,<5%,Short Term,Building an emergency fund,Self-Employed,Moderate,1,0,M
0c371f0e-d4ef-44cc-b45b-4002890354b9,Christopher Hill,1978-02-13,Other,746652,No,36469,5-10%,Short Term,Paying off college debt,Employed,Aggressive,2,1,H
ae14d80e-4f20-425b-b030-c314e0629e2b,Dr. Gary Hamilton,1964-06-05,Male,425025,No,462116,<5%,Short Term,Buying a house,Employed,Aggressive,2,1,H
e610a6fd-5c38-49f3-98c9-ee94679ded7b,Jason Bishop,2001-03-26,Male,1176293,No,453664,5-10%,Long Term,Buying a house,Self-Employed,Aggressive,2,1,H
dd12c349-ba32-4c69-b56b-33959d89e527,Gary Perez,1959-11-10,Other,776065,Yes,52994,5-10%,Short Term,Paying off college debt,Self-Employed,Moderate,1,0,M
deb636ab-e211-4503-a87b-c6bdf24ea1a6,Tyler Wells,1960-05-19,Female,1253483,No,450012,>10%,Long Term,Securing a comfortable retirement,Self-Employed,Moderate,1,0,M
cc541c2a-67b8-4cc9-9187-36eb34484c16,Karina Hartman,1986-08-05,Other,764445,No,167674,<5%,Short Term,Building an emergency fund,Unemployed,Moderate,1,0,M
c1b6a3a6-4e90-4c97-80f8-66401fdd6f0e,Alexis Barker,1986-05-19,Other,1439286,No,141153,5-10%,Medium Term,Investing in a business venture,Self-Employed,Moderate,1,0,M
ef749662-de30-4e1d-ba05-515de1b4d785,Jeffrey George,1998-03-28,Female,863112,No,380103,>10%,Long Term,Paying off college debt,Self-Employed,Aggressive,2,1,H
85ea2c7c-1dd6-45e9-ac93-5c857a33e536,Jason Thomas,1988-12-01,Female,446679,No,202175,>10%,Short Term,Buying a house,Self-Employed,Aggressive,2,1,H
9664053f-b96a-4417-8631-162fc49080a0,Gabriela Green,1989-06-19,Female,324610,No,367358,<5%,Short Term,Building an emergency fund,Retired,Aggressive,2,1,H
52288ebd-c362-4788-aeb0-bd57b95770d0,Dalton Lambert,2002-08-29,Female,297854,Yes,419002,<5%,Medium Term,Buying a house,Unemployed,Aggressive,2,1,H
93e135a8-159f-4ad1-95fc-86018724efb8,Samantha Brock,1994-07-10,Male,940821,Yes,208029,5-10%,Medium Term,Saving for vacation,Employed,Aggressive,2,1,H
9fc63ae4-7f0d-4e8c-96ed-3320f81aafe4,Kevin Gomez,1988-03-05,Male,384403,Yes,4942,5-10%,Long Term,Saving for vacation,Unemployed,Aggressive,2,1,H
155e7e18-51d1-4cb4-81fa-ca23df0d2b5c,Jason Stephens,1972-10-15,Male,756983,No,105532,<5%,Medium Term,Saving for children's education,Retired,Conservative,0,2,L
df81356f-d61c-4bd5-ae6e-72f6facb7cf5,Rodney Taylor,1974-09-21,Female,1872947,No,288444,5-10%,Short Term,Paying off college debt,Unemployed,Aggressive,2,1,H
ce88f3c0-8ccb-4d28-8a74-4a8daa9195cc,Rebekah Chandler,1971-08-16,Female,261344,No,389915,5-10%,Medium Term,Buying a house,Unemployed,Aggressive,2,1,H
5a9bbc57-384f-410b-acfa-4a010719e964,Joseph Alexander,1978-07-16,Other,1068595,No,313581,<5%,Short Term,Saving for children's education,Self-Employed,Moderate,1,0,M
b34a180f-4ed6-401c-819c-4cf17b4d78ef,Jamie Gonzalez,1968-09-06,Male,438197,Yes,498284,5-10%,Long Term,Investing in a business venture,Self-Employed,Aggressive,2,1,H
195b024e-2571-41b0-9c5f-ddd0244e911d,Barbara Ellison,1972-04-25,Other,175551,Yes,162792,>10%,Short Term,Buying a house,Retired,Aggressive,2,1,H
297bf95d-f743-4ab0-90ef-4fcbe9b3af43,Erica Wilson,1997-11-10,Female,1116360,No,482719,>10%,Medium Term,Saving for children's education,Employed,Aggressive,2,1,H
2996e84a-3a91-43f7-a6e4-05658c87cf52,Brandy Wilson,1979-10-14,Other,1984700,Yes,458362,>10%,Long Term,Saving for vacation,Retired,Aggressive,2,1,H
739e6342-33d8-4406-a3eb-c32121b0240a,Daniel Snyder,1978-11-10,Other,931187,No,136933,5-10%,Medium Term,Investing in a business venture,Unemployed,Moderate,1,0,M
1a7ed5a9-36b2-47fa-acaa-b800ead78241,Allison Nelson,1973-05-02,Male,197436,No,49575,5-10%,Long Term,Paying off college debt,Employed,Aggressive,2,1,H
0bd374a9-08d4-494c-a6b3-3c8c6a066975,Sandra Wu,1997-04-12,Female,1745643,No,443687,>10%,Long Term,Investing in a business venture,Unemployed,Aggressive,2,1,H
146b4350-04a3-477f-8103-c13de025eee4,Michelle Davis,1972-08-13,Male,1434034,Yes,440048,5-10%,Medium Term,Saving for children's education,Employed,Aggressive,2,1,H
05ba8513-e0da-4d18-99e7-d8e754b043ac,Betty Ayala,1983-06-30,Male,458727,No,211433,5-10%,Medium Term,Investing in a business venture,Self-Employed,Aggressive,2,1,H
7b1a1fbd-7ce6-454f-b3ca-68e2d567d896,Bianca Perez,1976-09-07,Male,1568572,No,460335,5-10%,Short Term,Buying a house,Unemployed,Aggressive,2,1,H
6b4779c6-deca-4e15-9471-2311840374d6,Abigail Wilson,1977-09-01,Other,1613426,No,85472,>10%,Medium Term,Buying a house,Employed,Moderate,1,0,M
ef2a0184-7ca1-4615-a653-96986ec9502c,Alison Mays,1988-11-09,Female,781355,Yes,495151,<5%,Long Term,Building an emergency fund,Self-Employed,Moderate,1,0,M
fa8f1c8a-822d-4c61-b278-71fd94dd3d4f,Kristen Terrell,1998-04-04,Female,1982100,No,243378,<5%,Medium Term,Building an emergency fund,Self-Employed,Moderate,1,0,M
af861145-60d2-4b6c-accb-b7cc04558106,Christopher Petersen,1975-09-06,Other,1154739,Yes,32663,5-10%,Medium Term,Saving for vacation,Unemployed,Aggressive,2,1,H
1b881bda-0477-4192-b63a-6b7568214c78,John Edwards,2001-04-26,Male,261624,No,31012,<5%,Short Term,Building an emergency fund,Employed,Aggressive,2,1,H
d2a1b903-c548-4a38-9ce6-4a1560f3b0ac,Alicia Diaz,1999-09-25,Female,802252,Yes,322367,5-10%,Long Term,Saving for vacation,Self-Employed,Aggressive,2,1,H
53d4b6a9-40d5-4e29-9671-23979a7b7429,Andrew Thomas,1969-02-26,Male,262153,Yes,176579,5-10%,Short Term,Securing a comfortable retirement,Retired,Moderate,1,0,M
9cac3f48-375c-483e-87ff-3966f00b802b,Jennifer Juarez,1999-04-16,Female,92653,No,57589,>10%,Medium Term,Investing in a business venture,Self-Employed,Aggressive,2,1,H
c3ed5479-73d5-4905-a23f-55a8594fdaec,Albert Mccarthy,1997-11-05,Male,36556,Yes,66837,5-10%,Medium Term,Building an emergency fund,Retired,Moderate,1,0,M
a764ade0-69bc-4721-95be-1ac1c9b4e0cc,Pamela Miller,1975-05-16,Other,455703,No,464116,<5%,Medium Term,Building an emergency fund,Self-Employed,Moderate,1,0,M
1e1b414a-1ba6-4506-8725-6cdf5d908742,Lisa Harper,1972-06-13,Male,382182,No,32332,<5%,Long Term,Securing a comfortable retirement,Self-Employed,Moderate,1,0,M
18f4f47c-a332-4e84-9b32-5b42afc94b31,Michael Richardson,2005-11-18,Female,1522313,Yes,480200,>10%,Medium Term,Buying a house,Unemployed,Aggressive,2,1,H
c4c41c18-e65f-4302-a567-52e60c1a8ca5,Timothy Wood,1962-09-23,Female,1281050,Yes,477923,>10%,Long Term,Paying off college debt,Self-Employed,Aggressive,2,1,H
fc39b7dd-34a9-4de8-b652-620478853721,Jon Price,1995-01-19,Male,1988560,Yes,497983,<5%,Long Term,Securing a comfortable retirement,Retired,Moderate,1,0,M
9fd44f62-b923-4b7f-975f-4b9b70e54acd,Anthony Scott,1985-02-25,Female,1072150,No,433644,5-10%,Medium Term,Buying a house,Retired,Moderate,1,0,M
5b58020a-8a05-47d2-8047-785af742006f,Caroline Russell,2002-05-10,Female,926572,No,260520,>10%,Long Term,Paying off college debt,Unemployed,Aggressive,2,1,H
aa489d4c-2700-4d1d-b32a-b85d7b7645f7,Alexandria Simpson DVM,2001-05-31,Other,1897948,No,402555,>10%,Long Term,Saving for children's education,Self-Employed,Aggressive,2,1,H
528d0405-a0de-4074-b72e-448b31bf7969,Annette Landry,1978-05-08,Male,67461,Yes,137853,>10%,Medium Term,Paying off college debt,Employed,Aggressive,2,1,H
a84a4efb-93d1-461a-a613-73bf8d67c456,Cheryl Macias,1971-03-28,Male,1956131,No,479647,>10%,Long Term,Saving for children's education,Self-Employed,Moderate,1,0,M
9d0ca3be-a9e9-471c-94c4-91846bc7ddaa,Edward Durham,1963-12-22,Other,1681159,No,443558,5-10%,Medium Term,Building an emergency fund,Retired,Moderate,1,0,M
bcc8dd1f-b91b-4e99-bd15-9ed04a20060d,Amy Casey,2001-09-30,Female,447909,No,217000,>10%,Medium Term,Securing a comfortable retirement,Retired,Aggressive,2,1,H
18bc3342-53ea-4f54-bf94-d2c744f7b708,Christina Ponce,2000-01-26,Male,408596,No,204608,>10%,Medium Term,Paying off college debt,Employed,Aggressive,2,1,H
507d59b9-c8c1-4e24-bc8a-a1d9d81bbfcc,Cynthia Bean,1984-05-18,Other,769083,Yes,450862,5-10%,Long Term,Building an emergency fund,Self-Employed,Moderate,1,0,M
bd689655-0647-4c5e-8496-4a096b8f21d3,Drew Powell,1999-01-14,Male,1325740,Yes,133282,<5%,Short Term,Securing a comfortable retirement,Employed,Moderate,1,0,M
9bb023d9-ecce-4f25-834b-de4ab72e4644,Robin Walker,1973-05-14,Female,252928,Yes,299521,5-10%,Medium Term,Paying off college debt,Unemployed,Aggressive,2,1,H
8660c912-52ec-4489-955f-73755388e35e,Sarah Delgado,1961-11-27,Male,1186661,Yes,426014,<5%,Medium Term,Securing a comfortable retirement,Employed,Moderate,1,0,M
434cbe58-700b-498f-a63d-b9c83afd8df4,Terri Jones,1981-03-26,Male,1972467,Yes,135969,<5%,Short Term,Paying off college debt,Employed,Aggressive,2,1,H
dbc814af-dd28-4f5d-a5f3-71beefd4e749,Terri Frye,1987-02-12,Other,1381618,Yes,496162,5-10%,Short Term,Building an emergency fund,Employed,Aggressive,2,1,H
d4a90a69-f01d-455f-aebb-98dfabdcbbdc,James Hanson,1975-12-11,Male,876260,No,396632,5-10%,Medium Term,Securing a comfortable retirement,Unemployed,Moderate,1,0,M
cb1a0df7-b17a-4c11-bd04-8e524d83f36f,Luis Green,1976-05-20,Other,534649,Yes,61597,5-10%,Short Term,Saving for children's education,Self-Employed,Moderate,1,0,M
3204aa3b-f385-457b-a218-937aeb552fed,Renee Bridges,1959-08-01,Other,132696,No,471704,<5%,Short Term,Saving for vacation,Unemployed,Aggressive,2,1,H
e5e16a8e-2488-48f0-b4db-0b2167d5a473,Stephen Thompson,1977-10-18,Male,1615271,Yes,194952,>10%,Long Term,Paying off college debt,Self-Employed,Aggressive,2,1,H
8eabcbd3-590e-49a2-8542-dcec2f9f6b78,Sierra Roberts,1979-02-26,Female,1882016,Yes,236344,<5%,Medium Term,Saving for children's education,Retired,Moderate,1,0,M
4e62e5e7-6e30-48a3-be8c-86a21a37ee2d,Leonard Anderson,1978-04-08,Female,633346,Yes,3733,>10%,Short Term,Saving for children's education,Unemployed,Aggressive,2,1,H
3c31c69b-bb4b-4f56-8c3d-4f5322f6b85c,Christy Durham,1980-03-10,Female,1071049,Yes,252204,<5%,Long Term,Buying a house,Retired,Moderate,1,0,M
98d84626-5c78-421b-a4ab-1a74bd7d5ba6,Emma Riley,1994-07-12,Male,460586,No,161363,>10%,Short Term,Investing in a business venture,Employed,Aggressive,2,1,H
176f2b45-fd0a-4b7d-a8cf-9ede662f014c,Rhonda Johnson,1967-06-07,Female,1223288,No,418731,<5%,Long Term,Saving for children's education,Unemployed,Moderate,1,0,M
df5e37b5-f662-427d-9511-77a877e1a4a8,Shane Dominguez,1968-05-24,Male,151222,Yes,475680,5-10%,Medium Term,Saving for vacation,Retired,Aggressive,2,1,H
b6587f0e-6837-4f3d-8f0e-fa5c6614d3d6,Andrea Franklin,1969-05-16,Other,275360,No,33874,5-10%,Long Term,Investing in a business venture,Retired,Moderate,1,0,M
8d6392f3-ea10-49c2-aabf-722e8ba8230e,Robert Williams,1974-03-30,Other,1702934,No,210688,<5%,Medium Term,Buying a house,Retired,Moderate,1,0,M
f9c36a89-c68c-4c49-b19e-b27e5ce8df6d,Janice Webster,1983-02-27,Other,115943,No,357674,5-10%,Long Term,Securing a comfortable retirement,Unemployed,Aggressive,2,1,H
b6f2717c-a7ea-4bbd-b9ad-9cd13b1c7314,James Jenkins,1976-01-16,Female,1235660,No,85399,<5%,Long Term,Building an emergency fund,Unemployed,Conservative,0,2,L
6cd7a25b-c6e7-4218-a008-dd0e02e601e8,Anthony Miller,1993-07-03,Other,104029,No,41646,5-10%,Long Term,Investing in a business venture,Employed,Aggressive,2,1,H
e2c86d6e-9b42-4001-acee-6752ff13fed9,William Rodriguez,1970-10-22,Male,817807,No,37945,<5%,Long Term,Paying off college debt,Employed,Moderate,1,0,M
8cbd6e2b-8ee3-4566-861d-132cedfc6c6c,Ronald English,1968-05-31,Other,40791,Yes,60832,>10%,Long Term,Saving for vacation,Unemployed,Aggressive,2,1,H
8bcfbee2-c011-4ad9-8e10-263a185933de,Jessica Price,2003-07-29,Female,912520,No,124534,<5%,Long Term,Paying off college debt,Unemployed,Moderate,1,0,M
0f2d10d1-ed02-4bc7-b776-bf6a81e45928,Ebony Hutchinson,1972-01-14,Male,1707220,No,495456,5-10%,Short Term,Paying off college debt,Unemployed,Aggressive,2,1,H
e626645b-ba62-417c-97bd-c68da3454607,Bruce Avila,1970-02-03,Male,696705,No,131134,<5%,Short Term,Building an emergency fund,Employed,Conservative,0,2,L
3d112288-8603-4ee7-bff0-70bff885b098,Patricia Hunt,1997-10-21,Male,1508343,Yes,114005,5-10%,Long Term,Investing in a business venture,Retired,Moderate,1,0,M
baf06f8b-3a95-493a-8b67-e06339f0be7b,Kayla Jones,1985-05-08,Male,420289,Yes,493534,>10%,Short Term,Securing a comfortable retirement,Employed,Aggressive,2,1,H
b930c82e-61ff-4f47-a139-3bda826b89e0,Michelle Brown,1972-04-22,Female,1262968,Yes,231009,>10%,Medium Term,Paying off college debt,Self-Employed,Aggressive,2,1,H
551a749d-8780-4678-96e0-5277fe243b40,Robert Lambert MD,2002-01-10,Other,707321,Yes,49462,>10%,Long Term,Investing in a business venture,Retired,Aggressive,2,1,H
496e6f43-75cf-4ec1-97ab-06e0fc2898f0,Mark Nicholson,1985-09-06,Female,515471,Yes,275997,5-10%,Short Term,Saving for children's education,Unemployed,Aggressive,2,1,H
fc6284a5-79f7-4d45-9e6e-e8dad8db8c0d,Norma Bowman,1960-12-09,Other,935233,No,417206,>10%,Long Term,Saving for children's education,Unemployed,Moderate,1,0,M
8ad442e7-d0ac-4374-9c00-5077af26fd55,Christine Johnson,1984-01-15,Female,326301,No,243653,5-10%,Medium Term,Paying off college debt,Employed,Aggressive,2,1,H
6753654d-fcfb-4d5f-baad-a432d729a1e5,Jeremy Guzman,1993-08-23,Male,846669,Yes,25718,<5%,Short Term,Paying off college debt,Employed,Aggressive,2,1,H
4f07c682-ae10-4deb-a6d0-11b8ef9e300f,Kevin Vaughn,1983-02-15,Male,581565,Yes,319312,>10%,Short Term,Building an emergency fund,Retired,Aggressive,2,1,H
515e02cc-f551-4c14-b842-56fa09e6f71f,Sandy Ross,1972-01-03,Female,1725656,Yes,27202,>10%,Medium Term,Building an emergency fund,Retired,Moderate,1,0,M
8452d46e-a2a1-4315-b151-4d69d71ce885,Amber Williams,1993-08-30,Other,1181842,Yes,468954,<5%,Short Term,Saving for vacation,Retired,Aggressive,2,1,H
ce1ff742-ed4f-4307-9355-9407cc2733f5,Jacqueline Watson,1985-11-29,Male,821564,Yes,468755,>10%,Medium Term,Saving for children's education,Self-Employed,Aggressive,2,1,H
70be0c26-fbf6-4b81-8077-7d518f55f4ed,Michelle Roberts,2000-01-12,Male,1307769,No,242242,>10%,Long Term,Buying a house,Employed,Aggressive,2,1,H
06eb73ca-d070-47be-98a1-ab4dd4198049,Madison Hughes,1991-06-23,Other,388020,Yes,39312,<5%,Long Term,Saving for vacation,Employed,Aggressive,2,1,H
5c84eabc-12cf-4196-90ba-859a7608b981,Emily Davis,1996-07-21,Male,931787,Yes,464149,5-10%,Long Term,Saving for vacation,Unemployed,Aggressive,2,1,H
c679102c-c1ee-4843-ac24-af2a9f7d3545,Marcia Davidson,1999-12-21,Male,1716007,No,253884,>10%,Long Term,Saving for vacation,Employed,Aggressive,2,1,H
2902c9d8-52d8-4b71-81f1-23c41c759353,Nicole Martinez,2000-10-27,Female,520017,Yes,237926,>10%,Short Term,Saving for children's education,Self-Employed,Aggressive,2,1,H
ed67ee7b-0835-4dc6-83a3-3146eb83d0fa,Brandon Meyer,1961-03-24,Other,336518,Yes,107358,<5%,Short Term,Saving for children's education,Unemployed,Moderate,1,0,M
18e056b9-653c-458d-8da8-9ad4691d76e6,Sharon Mcbride,1971-06-11,Other,1345466,No,214292,>10%,Short Term,Buying a house,Unemployed,Aggressive,2,1,H
8f5fc68f-1f90-45d0-af91-f1d19dc8b319,Ashley Cruz,1976-11-29,Female,800627,Yes,339791,>10%,Medium Term,Saving for vacation,Self-Employed,Aggressive,2,1,H
0ca3cf7e-2092-493d-bd8c-70b6f4df7c1e,Donald Wright,1959-07-29,Male,1974337,No,281091,5-10%,Long Term,Building an emergency fund,Unemployed,Moderate,1,0,M
82f07735-f786-4365-ac07-c030ed2c91ab,Scott Glover,1986-11-04,Female,346212,Yes,160900,>10%,Short Term,Buying a house,Unemployed,Aggressive,2,1,H
afccaddc-9393-48e8-997a-8b3dca0a3947,Joshua Morales,1965-04-23,Male,1428076,No,246120,<5%,Medium Term,Investing in a business venture,Employed,Moderate,1,0,M
06e938df-7afa-4a3f-8618-6f1dd36fe62b,Lindsey Guerra,1962-07-27,Male,689057,No,290720,<5%,Medium Term,Saving for vacation,Unemployed,Moderate,1,0,M
c9cd4985-6533-49a5-8c95-380b6d697742,Emily Pearson,1981-12-15,Other,973475,Yes,260381,<5%,Medium Term,Investing in a business venture,Unemployed,Aggressive,2,1,H
99ebd928-8b43-4617-b2b6-0d59fd2c2c09,Eduardo Kaiser,1992-04-17,Male,1157056,No,129614,<5%,Medium Term,Paying off college debt,Unemployed,Aggressive,2,1,H
3f5322bc-48bc-4d8d-a0e1-63b8bc259318,Duane Harrison,1965-07-12,Male,20289,Yes,305781,>10%,Short Term,Securing a comfortable retirement,Retired,Aggressive,2,1,H
93439ce2-e15a-431e-9117-1cc530e0325a,Kathleen Morris,1980-12-11,Other,910013,Yes,53274,5-10%,Medium Term,Securing a comfortable retirement,Employed,Moderate,1,0,M
964b2e02-df0d-4511-bfe2-ca2df5604207,Patrick Goodman,1972-02-16,Other,1443691,Yes,245884,5-10%,Long Term,Securing a comfortable retirement,Retired,Moderate,1,0,M
a2b5561b-4b67-4d8c-b79e-ab4634093bcb,Donna Allen,1976-04-17,Female,1569753,No,298320,5-10%,Short Term,Paying off college debt,Employed,Aggressive,2,1,H
251aee86-7763-42d8-a907-39920c733a69,Toni Dillon,1996-12-05,Female,177891,Yes,180452,>10%,Long Term,Paying off college debt,Unemployed,Aggressive,2,1,H
20e5e450-2c2f-4675-a4e9-b12c5c7185cb,Diana Buck,1990-09-02,Female,1481365,Yes,137901,<5%,Short Term,Investing in a business venture,Self-Employed,Aggressive,2,1,H
c53bfafc-c132-40b7-8148-128acb6d5033,Kevin Peck,1992-03-20,Male,1844211,No,105142,<5%,Medium Term,Paying off college debt,Retired,Moderate,1,0,M
f4aa2b2f-2c98-4fc9-b114-faa08b7769b1,Beverly Morris,1986-08-31,Male,1106800,Yes,170849,<5%,Short Term,Securing a comfortable retirement,Self-Employed,Moderate,1,0,M
f92dd449-9d3d-4f3a-ba7c-eddbbf28fda6,Ryan Payne,1966-04-20,Female,1563739,Yes,309125,<5%,Medium Term,Saving for vacation,Self-Employed,Aggressive,2,1,H
090c795d-6588-4e0e-808d-d28c109d0052,Ms. Gabrielle Ford,1996-07-20,Female,1472446,No,6552,>10%,Short Term,Buying a house,Employed,Aggressive,2,1,H
6baa91e2-e6c2-4146-afe4-28e603089b08,Anthony Jimenez,1986-02-25,Other,454027,No,282850,>10%,Long Term,Paying off college debt,Retired,Aggressive,2,1,H
8c935435-e690-414b-810a-142df341050c,David Brooks,1980-07-19,Female,1020338,No,125281,5-10%,Medium Term,Investing in a business venture,Self-Employed,Moderate,1,0,M
3bf2406d-7e68-4fcc-8fff-a78339592215,Christina Garcia,1983-07-27,Male,1756569,No,338295,>10%,Short Term,Paying off college debt,Unemployed,Aggressive,2,1,H
335dd18b-d024-4c85-afe9-5e3b29247b94,Nancy Cole,2003-08-27,Female,1243219,No,356156,>10%,Long Term,Building an emergency fund,Self-Employed,Aggressive,2,1,H
e40e31fa-055a-486e-ab62-07a12a144e0a,Mrs. Nicole Baker DDS,1974-03-06,Male,512730,No,454247,<5%,Short Term,Saving for children's education,Unemployed,Moderate,1,0,M
c8b7778e-625b-4c3e-ab72-cde29041aa56,Robert Green,1971-05-22,Male,1331213,No,46120,>10%,Medium Term,Buying a house,Self-Employed,Aggressive,2,1,H
886c8adf-a460-4369-911c-6519872dd447,Gina James,2006-03-22,Male,371466,No,402997,>10%,Long Term,Investing in a business venture,Self-Employed,Aggressive,2,1,H
6cc23fdd-0d95-494d-a836-ac7fa13da9b5,Ruben Peterson,1984-07-11,Other,1701601,No,328741,5-10%,Short Term,Paying off college debt,Unemployed,Aggressive,2,1,H
1a985ae2-f97b-42fb-b718-906ab7dc6920,Antonio Diaz,1981-07-29,Male,535235,No,104725,<5%,Short Term,Investing in a business venture,Self-Employed,Moderate,1,0,M
15a3c367-05b9-4828-9ce6-4561b0e20113,Monique Pitts,1967-03-10,Female,985941,No,372832,5-10%,Long Term,Saving for children's education,Self-Employed,Conservative,0,2,L
df7ec9e0-50bf-41da-82af-2414e3d84db9,Sheri Campbell,1985-09-16,Male,602947,No,497605,<5%,Short Term,Buying a house,Self-Employed,Moderate,1,0,M
d40ef91a-d797-49e8-bf1d-fe0b9ff43e39,Hannah Anderson,1993-11-14,Female,1536169,Yes,380022,5-10%,Long Term,Saving for children's education,Unemployed,Aggressive,2,1,H
b05e6991-3cb9-44ff-8173-f95a49695c36,Morgan Mcclain,1973-01-25,Other,1822669,No,264625,<5%,Long Term,Paying off college debt,Retired,Moderate,1,0,M
1095c7ad-28fa-4265-aab5-6c0524e371c7,Steven Schmidt,2003-01-14,Female,1461671,No,470489,<5%,Long Term,Saving for children's education,Unemployed,Aggressive,2,1,H
f6941dc9-864b-446a-8076-9a4e1e834ada,Nicole Nguyen,2006-04-11,Female,1853866,Yes,367795,>10%,Medium Term,Building an emergency fund,Unemployed,Aggressive,2,1,H
65cd7e95-261e-44dc-a174-17d26ab8c2ed,Miguel Gates,1988-12-15,Male,1966711,Yes,107907,>10%,Long Term,Saving for vacation,Self-Employed,Aggressive,2,1,H
65e372ae-ce23-4655-be2a-9e1ebbdf776c,Matthew Love,1984-10-25,Male,1196056,No,403136,>10%,Medium Term,Investing in a business venture,Self-Employed,Aggressive,2,1,H
a4c2d7b2-22dd-4d55-989b-2528f70c9c46,Christine Moore,2000-05-17,Other,795994,No,85619,<5%,Long Term,Saving for children's education,Employed,Conservative,0,2,L
7d31b58a-d2e2-4078-b936-2bc79872a428,Melissa Smith,1999-08-18,Female,911318,Yes,474500,<5%,Long Term,Paying off college debt,Unemployed,Aggressive,2,1,H
1cfa2f69-7fc4-47a9-9cc1-b65d8027cd20,Bridget Avery,1977-09-22,Male,738271,Yes,103902,>10%,Long Term,Saving for vacation,Retired,Moderate,1,0,M
b077631a-1573-4b89-b4cd-3963eccc5957,Andre Oconnor,1986-05-07,Other,1436606,Yes,324967,>10%,Medium Term,Saving for children's education,Unemployed,Aggressive,2,1,H
37f26af0-0a39-4c13-8b40-a0f7b108f0ff,Jack Rodriguez,1968-12-03,Male,681653,Yes,443036,>10%,Short Term,Paying off college debt,Employed,Aggressive,2,1,H
11fde6c0-a431-451e-922f-78d80ac4d1f0,John Patrick,1998-05-10,Female,1095474,Yes,293480,>10%,Short Term,Securing a comfortable retirement,Unemployed,Aggressive,2,1,H
